z,pdf,index,obs,chain,sample,y
-2.2844391924103444,0.028066556760401148,394,93,0,1,-1.8999999999999997
-2.2522813357592573,0.03075159452615498,395,94,0,1,-1.8666666666666667
-2.2194903756544666,0.033789400011795805,396,95,0,1,-1.8333333333333335
-2.185957072702014,0.03723401751343859,397,96,0,1,-1.7999999999999996
-2.151601794388136,0.041143845296591056,398,97,0,1,-1.7666666666666666
-2.116332757814149,0.04558778513422422,399,98,0,1,-1.7333333333333334
-2.0800603431380273,0.050645139677634086,400,99,0,1,-1.6999999999999997
-2.0426719296209033,0.05641019009681001,401,100,0,1,-1.6666666666666665
-2.004092039319397,0.06298453338058649,402,101,0,1,-1.6333333333333333
-1.9642288893348243,0.07048778632512107,403,102,0,1,-1.6
-1.9229930053572633,0.07905665628932482,404,103,0,1,-1.5666666666666664
-1.880266547787782,0.08885356814428097,405,104,0,1,-1.5333333333333332
-1.835985702354052,0.09997270087145883,406,105,0,1,-1.5
-1.790184812090155,0.11213169045559619,407,106,0,1,-1.4666666666666663
-1.7430179466093008,0.12527524908222254,408,107,0,1,-1.4333333333333333
-1.6946129348811763,0.1393957751775793,409,108,0,1,-1.4
-1.645146968136599,0.15445329837055222,410,109,0,1,-1.3666666666666663
-1.5947735269010657,0.17038127290683414,411,110,0,1,-1.3333333333333333
-1.5436560382253854,0.18707634171354515,412,111,0,1,-1.3000000000000003
-1.491922485765765,0.20441121296695158,413,112,0,1,-1.2666666666666662
-1.4397458632484472,0.22221934101199042,414,113,0,1,-1.2333333333333332
-1.387279651198925,0.24030083910841238,415,114,0,1,-1.2000000000000002
-1.3346897831280111,0.2584170283092281,416,115,0,1,-1.1666666666666667
-1.2821074700945458,0.27630713710541066,417,116,0,1,-1.133333333333333
-1.2296999719621358,0.2936877867115836,418,117,0,1,-1.1
-1.1776207692562757,0.3102539208799869,419,118,0,1,-1.0666666666666669
-1.1260367655897203,0.32568276440758726,420,119,0,1,-1.033333333333333
-1.0750854721400598,0.3396477486543359,421,120,0,1,-0.9999999999999999
-1.0249268785502077,0.35184201906750834,422,121,0,1,-0.9666666666666668
-0.9757144653456576,0.3619626842413224,423,122,0,1,-0.9333333333333331
-0.9276120739545123,0.36986075089208914,424,123,0,1,-0.9
-0.8806793961183371,0.37649280179965705,425,124,0,1,-0.8666666666666669
-0.8348807731876949,0.3821316259559361,426,125,0,1,-0.8333333333333328
-0.7901772774715252,0.3868145114079809,427,126,0,1,-0.7999999999999997
-0.7465407095806843,0.39058622068842597,428,127,0,1,-0.7666666666666666
-0.7039238974803524,0.3935019560152992,429,128,0,1,-0.733333333333333
-0.6622844244109565,0.39561774551214135,430,129,0,1,-0.6999999999999998
-0.6215833626814319,0.3969946579940569,431,130,0,1,-0.6666666666666667
-0.581781784600715,0.3976962545929807,432,131,0,1,-0.6333333333333336
-0.5428609764481043,0.39779055252183526,433,132,0,1,-0.5999999999999995
-0.5047516997256849,0.3973405581087049,434,133,0,1,-0.5666666666666664
-0.4674241184685365,0.39641072253682397,435,134,0,1,-0.5333333333333333
-0.43083930498559714,0.3950643028935531,436,135,0,1,-0.49999999999999967
-0.39497520863527147,0.3933672402510893,437,136,0,1,-0.46666666666666656
-0.35976717474556075,0.39137418397817136,438,137,0,1,-0.43333333333333346
-0.32518412044652234,0.3891410034835875,439,138,0,1,-0.3999999999999998
-0.2911871180470918,0.38672026792310954,440,139,0,1,-0.3666666666666667
-0.2577511696555348,0.38416650341405956,441,140,0,1,-0.33333333333333315
-0.22481524923154114,0.38153542196040385,442,141,0,1,-0.2999999999999995
-0.19233930882147476,0.3790499319796705,443,142,0,1,-0.2666666666666664
-0.16026400459063167,0.37681165273663486,444,143,0,1,-0.23333333333333328
-0.12853941742491307,0.374865651402763,445,144,0,1,-0.20000000000000018
-0.0970862006595594,0.3732353094737093,446,145,0,1,-0.16666666666666652
-0.06585049600335055,0.37194325707088605,447,146,0,1,-0.13333333333333341
-0.03477178297780765,0.371007228550423,448,147,0,1,-0.09999999999999987
-0.0037972298773952954,0.370446591749477,449,148,0,1,-0.06666666666666621
0.027149934105814583,0.37026151878242075,450,149,0,1,-0.033333333333333104
0.05812323052843981,0.37044941318881597,451,150,0,1,2.7755575615628914e-16
0.08918317986895526,0.37100395237522643,452,151,0,1,0.03333333333333338
0.12038492060724303,0.37191950934041484,453,152,0,1,0.06666666666666676
0.15180385932858403,0.3731740061048139,454,153,0,1,0.09999999999999987
0.18349257503789496,0.374739874813694,455,154,0,1,0.13333333333333325
0.2155115882136539,0.3765864810630865,456,155,0,1,0.16666666666666707
0.24791773829300467,0.37868232117405615,457,156,0,1,0.20000000000000018
0.2807862792727475,0.38098199445426134,458,157,0,1,0.23333333333333356
0.31416824178901787,0.3834319034734942,459,158,0,1,0.26666666666666694
0.3481237335173523,0.38592069248921823,460,159,0,1,0.30000000000000004
0.3826588613680674,0.38713630328685544,461,160,0,1,0.3333333333333334
0.41769353502425366,0.3865351722795748,462,161,0,1,0.36666666666666653
0.4531097337017291,0.3841769417870866,463,162,0,1,0.40000000000000036
0.4888008401949601,0.3801310107010709,464,163,0,1,0.43333333333333374
0.5246522400506065,0.3744753993514739,465,164,0,1,0.46666666666666684
0.5605720446519988,0.36730822005016683,466,165,0,1,0.5000000000000002
0.5964441526035235,0.3587490058863758,467,166,0,1,0.5333333333333333
0.6321619466996472,0.3489184239777965,468,167,0,1,0.5666666666666667
0.6676080748810592,0.33794084128851415,469,168,0,1,0.6000000000000001
0.7026903994977602,0.32594397645768114,470,169,0,1,0.6333333333333332
0.737295805793439,0.31307163820358275,471,170,0,1,0.666666666666667
0.7713176765625593,0.29945714072670865,472,171,0,1,0.7000000000000004
0.8046369893905679,0.2852293161850382,473,172,0,1,0.7333333333333335
0.8371592230926842,0.27050455479830104,474,173,0,1,0.7666666666666668
0.8687753168026181,0.255407965622656,475,174,0,1,0.8
0.8993786533148389,0.24004500302112414,476,175,0,1,0.8333333333333334
0.9288496071102788,0.2245101776883811,477,176,0,1,0.8666666666666667
0.9570894609681997,0.20890199235256698,478,177,0,1,0.9000000000000004
0.9840515044363195,0.19431820702502395,479,178,0,1,0.9333333333333337
1.0098336429319166,0.18132574764827705,480,179,0,1,0.9666666666666668
1.03454966722766,0.16981805032757663,481,180,0,1,1.0000000000000002
1.0583320090445831,0.1596876827389551,482,181,0,1,1.0333333333333337
1.0813081584008022,0.15082774550723682,483,182,0,1,1.0666666666666667
1.1036016231454884,0.14314515752253384,484,183,0,1,1.1
1.1253293103769548,0.13655712331828354,485,184,0,1,1.1333333333333333
1.1466240502637304,0.13098350749526294,486,185,0,1,1.166666666666667
1.1676098180507932,0.12633905936763976,487,186,0,1,1.2000000000000004
1.1884101215873144,0.12254944707134395,488,187,0,1,1.2333333333333334
1.2091437479691964,0.1195454708426331,489,188,0,1,1.2666666666666668
1.2299463984685683,0.11726092118610727,490,189,0,1,1.3000000000000003
1.2509372972292192,0.11561924957054284,491,190,0,1,1.3333333333333333
1.2722399521003211,0.11455134667477011,492,191,0,1,1.3666666666666667
1.2939737938473101,0.11398866383527878,493,192,0,1,1.4000000000000004
1.3162798675020249,0.11386486562174081,494,193,0,1,1.4333333333333336
1.33927140977901,0.11410031230857237,495,194,0,1,1.466666666666667
1.363071915139539,0.1146179682003069,496,195,0,1,1.5
1.3877742207682537,0.11500805464955974,497,196,0,1,1.5333333333333334
1.4134071290679797,0.11495947265825929,498,197,0,1,1.5666666666666669
1.4399387414612583,0.11448536343317339,499,198,0,1,1.6
1.4673544803795937,0.11360038695644653,500,199,0,1,1.6333333333333333
1.495633376994648,0.11232187972714759,501,200,0,1,1.666666666666667
1.5247849883663984,0.11066609339466535,502,201,0,1,1.7000000000000002
1.5547766171658914,0.10865757209155921,503,202,0,1,1.7333333333333336
1.5855936858246304,0.1063198703969212,504,203,0,1,1.7666666666666668
1.6172216167741214,0.10367832993545494,505,204,0,1,1.8000000000000003
1.6496485910128313,0.10075822182842693,506,205,0,1,1.8333333333333335
1.6828647068900848,0.09758883446434011,507,206,0,1,1.8666666666666667
1.7168475759607755,0.09420014134921038,508,207,0,1,1.9
1.7515826206564076,0.09062214525120518,509,208,0,1,1.9333333333333336
1.7870559656166365,0.08688431963953241,510,209,0,1,1.966666666666667
1.8232610392432007,0.08301737565786454,511,210,0,1,2.0000000000000004
1.8601741793973887,0.07905275764590361,512,211,0,1,2.033333333333333
1.8977808085107084,0.07502039052793395,513,212,0,1,2.066666666666667
1.936065133988999,0.07094867699245347,514,213,0,1,2.1
1.975009951186898,0.06679578758836649,515,214,0,1,2.1333333333333333
2.014515797566493,0.06253443086246932,516,215,0,1,2.166666666666667
2.0544749827262714,0.05823244703293141,517,216,0,1,2.2
2.094772945590861,0.05394983142394794,518,217,0,1,2.2333333333333334
2.135316422385211,0.04973937500193687,519,218,0,1,2.266666666666667
2.1759873382713617,0.04564701060791428,520,219,0,1,2.3000000000000003
2.216677987009128,0.04170896397986265,521,220,0,1,2.3333333333333335
2.2572691178647433,0.03795359270314287,522,221,0,1,2.3666666666666667
2.297671063664743,0.03440110373217308,523,222,0,1,2.4
2.3377668426279783,0.031066947822435943,524,223,0,1,2.4333333333333336
2.377448748514266,0.02795929701973501,525,224,0,1,2.466666666666667
2.416593919083528,0.02508141625467557,526,225,0,1,2.5000000000000004
2.455114127459708,0.022430771945988012,527,226,0,1,2.5333333333333337
2.4928945630705575,0.020002950583119662,528,227,0,1,2.566666666666667
2.529827519675892,0.01778971723980114,529,228,0,1,2.6
2.565787601681427,0.015780986334051363,530,229,0,1,2.6333333333333333
2.6006858662043157,0.013963785359507316,531,230,0,1,2.666666666666667
2.6344107520333098,0.012325402656803692,532,231,0,1,2.7
2.666883593490379,0.010885886888568888,533,232,0,1,2.7333333333333334
2.6981883490850866,0.009673518076726105,534,233,0,1,2.766666666666667
2.7285174351964674,0.008650680160267961,535,234,0,1,2.8000000000000003
2.758042245682162,0.007785401700279919,536,235,0,1,2.8333333333333335
2.7869351267752185,0.007051349698496037,537,236,0,1,2.8666666666666667
2.8153596601094786,0.006427016512029248,538,237,0,1,2.9
2.8435052170327033,0.0058935019419229795,539,238,0,1,2.9333333333333336
2.87154033323049,0.005435064025590649,540,239,0,1,2.966666666666667
2.899637354935879,0.005038451381291581,541,240,0,1,3.0
2.9279645336213864,0.0046925387608313576,542,241,0,1,3.0333333333333337
2.956711154174159,0.004387327670573344,543,242,0,1,3.066666666666667
2.986041168901732,0.004114283292623623,544,243,0,1,3.1
3.0161269240371538,0.0038661361069721374,545,244,0,1,3.1333333333333333
3.047139615685606,0.0036367387421236486,546,245,0,1,3.1666666666666665
3.079271892685621,0.003420637776427342,547,246,0,1,3.2
3.1126813987606816,0.003213388016593489,548,247,0,1,3.2333333333333334
3.1475404801438343,0.0030114283233728858,549,248,0,1,3.2666666666666666
3.184021552366928,0.002812062525562895,550,249,0,1,3.3000000000000007
3.222297395534527,0.0026066591507976724,551,250,0,1,3.333333333333334
3.262275557879887,0.002384426290286812,552,251,0,1,3.366666666666667
3.303776462053241,0.0021540373205965304,553,252,0,1,3.4000000000000004
3.3466140573077756,0.0019235577938032274,554,253,0,1,3.4333333333333336
3.3906311008981036,0.0016993340697050744,555,254,0,1,3.4666666666666672
3.43562422982485,0.0014865123112941686,556,255,0,1,3.5000000000000004
3.481412780167558,0.0012885513663813668,557,256,0,1,3.5333333333333337
3.5278065723051504,0.0011076413255438847,558,257,0,1,3.566666666666667
3.5746469214499377,0.0009447581412954292,559,258,0,1,3.6
3.6217360355191137,0.0008002095369093109,560,259,0,1,3.6333333333333333
3.6688932505922196,0.0006735007953055552,561,260,0,1,3.6666666666666665
3.715926066640941,0.0005636688935230548,562,261,0,1,3.6999999999999997
3.7626707399012336,0.00046935275439920215,563,262,0,1,3.733333333333333
3.8089368576738836,0.00038911014974292554,564,263,0,1,3.7666666666666666
3.8545437560384284,0.0003213733249470274,565,264,0,1,3.8000000000000007
3.8992984230263557,0.00026459776730519056,566,265,0,1,3.833333333333334
3.943028438963198,0.00021727249127738215,567,266,0,1,3.866666666666667
3.9855525790003616,0.00017803536262303343,568,267,0,1,3.9000000000000004
4.026942250879536,0.00014832145825789363,569,268,0,1,3.9333333333333336
4.0679471893021635,0.00012468464458829242,570,269,0,1,3.966666666666667
4.108639302328504,0.00010476699197111113,571,270,0,1,4.0
4.149018589958544,8.799432951825915e-05,572,271,0,1,4.033333333333333
4.189085052192299,7.387877070132642e-05,573,272,0,1,4.066666666666666
4.228838689029761,6.20062280529942e-05,574,273,0,1,4.1000000000000005
4.268279500470923,5.202563914318481e-05,575,274,0,1,4.133333333333334
4.307407486515801,4.363968782144075e-05,576,275,0,1,4.166666666666667
4.346222647164382,3.6596828395479166e-05,577,276,0,1,4.2
4.384724982416671,3.068444220556478e-05,578,277,0,1,4.233333333333333
4.422914492272669,2.5722975955837012e-05,579,278,0,1,4.266666666666667
4.460791176732375,2.1560929218786975e-05,580,279,0,1,4.300000000000001
4.498355035795786,1.8070574810658803e-05,581,280,0,1,4.333333333333334
4.535606069462906,1.5144310337585099e-05,582,281,0,1,4.366666666666667
4.5725442777337335,1.2691552242867318e-05,583,282,0,1,4.4
4.60916966060827,1.063609526095844e-05,584,283,0,1,4.433333333333334
4.645482218086512,8.91387042272241e-06,585,284,0,1,4.466666666666667
4.681481950168461,7.471043778374612e-06,586,285,0,1,4.5
4.717168856854116,6.262405925141822e-06,587,286,0,1,4.533333333333333
4.752542938143479,5.2500093571132e-06,588,287,0,1,4.566666666666666
4.787604194036556,4.402016699745597e-06,589,288,0,1,4.6000000000000005
4.822352624533336,3.6917281486602293e-06,590,289,0,1,4.633333333333334
4.856788229633819,3.096760991811903e-06,591,290,0,1,4.666666666666667
4.890913569683905,2.6013871805238508e-06,592,291,0,1,4.7
4.924919960213469,2.2015117853478962e-06,593,292,0,1,4.733333333333333
4.958926350743033,1.8609504107300424e-06,594,293,0,1,4.766666666666667
4.992932741272598,1.5712538439451326e-06,595,294,0,1,4.800000000000001
5.026939131802162,1.3251214152066276e-06,596,295,0,1,4.833333333333334
5.060945522331725,1.1162533080863902e-06,597,296,0,1,4.866666666666667
5.094951912861289,9.39220605808227e-07,598,297,0,1,4.9
5.128958303390853,7.893511246853052e-07,599,298,0,1,4.933333333333334
5.162964693920417,6.626292746871624e-07,600,299,0,1,4.966666666666667
5.196971084449981,5.556083610525836e-07,601,300,0,1,5.0
-4.913084151255481,2.3334892232534638e-06,602,0,1,2,-5.0
-4.8790777607259175,2.7562269825477455e-06,603,1,1,2,-4.966666666666667
-4.845071370196353,3.2517857781299313e-06,604,2,1,2,-4.933333333333333
-4.8110649796667895,3.832010068146658e-06,605,3,1,2,-4.9
-4.7770585891372255,4.510546064351346e-06,606,4,1,2,-4.866666666666667
-4.743052198607661,5.303094549444221e-06,607,5,1,2,-4.833333333333333
-4.7090458080780975,6.2276957168167725e-06,608,6,1,2,-4.8
-4.6750394175485335,7.3050495555440414e-06,609,7,1,2,-4.766666666666667
-4.6410330270189695,8.55887561244572e-06,610,8,1,2,-4.733333333333333
-4.607085646314278,9.93236302633721e-06,611,9,1,2,-4.7
-4.573677517349628,1.1357214111827125e-05,612,10,1,2,-4.666666666666667
-4.54091418973777,1.2929145532259303e-05,613,11,1,2,-4.633333333333334
-4.5087956634787005,1.4654382257130889e-05,614,12,1,2,-4.6
-4.477321938572424,1.6538070529517285e-05,615,13,1,2,-4.566666666666666
-4.446493015018938,1.85840670301882e-05,616,14,1,2,-4.533333333333333
-4.416308892818245,2.0794727485948145e-05,617,15,1,2,-4.5
-4.386769571970342,2.3170698938891264e-05,618,16,1,2,-4.466666666666667
-4.357875052475231,2.5710720176983244e-05,619,17,1,2,-4.433333333333334
-4.329625334332911,2.8411435019739313e-05,620,18,1,2,-4.3999999999999995
-4.30202041754338,3.126722324510916e-05,621,19,1,2,-4.366666666666666
-4.2750603021066444,3.427005392684927e-05,622,20,1,2,-4.333333333333333
-4.248744988022699,3.740936582026616e-05,623,21,1,2,-4.300000000000001
-4.223074475291545,4.067197918584984e-05,624,22,1,2,-4.266666666666667
-4.19804876391318,4.4042043075830286e-05,625,23,1,2,-4.233333333333333
-4.173667853887609,4.7501021632005796e-05,626,24,1,2,-4.2
-4.149931745214827,5.102772236154503e-05,627,25,1,2,-4.166666666666666
-4.126840437894839,5.459836868090389e-05,628,26,1,2,-4.133333333333333
-4.104393931927641,5.8186718259495203e-05,629,27,1,2,-4.1000000000000005
-4.082592227313232,6.176422786949857e-05,630,28,1,2,-4.066666666666666
-4.061435324051617,6.530026457355367e-05,631,29,1,2,-4.033333333333333
-4.040923222142794,6.876236217681496e-05,632,30,1,2,-4.0
-4.021055921586761,7.211652095382901e-05,633,31,1,2,-3.9666666666666663
-4.001833422383521,7.532754775432128e-05,634,32,1,2,-3.933333333333333
-3.983216333924708,7.876300424861518e-05,635,33,1,2,-3.9
-3.9651230048410424,8.236281786345889e-05,636,34,1,2,-3.866666666666667
-3.9474935636427833,8.614425119463552e-05,637,35,1,2,-3.833333333333333
-3.9302740666256457,9.015437856466211e-05,638,36,1,2,-3.8
-3.913411006148716,9.444826622841967e-05,639,37,1,2,-3.7666666666666666
-3.8968556802202445,9.908770113792202e-05,640,38,1,2,-3.7333333333333334
-3.8805474594074383,0.00010414665033107529,641,39,1,2,-3.7
-3.864433770648448,0.00010970040138108139,642,40,1,2,-3.666666666666667
-3.848461106302365,0.00011583674447696329,643,41,1,2,-3.633333333333333
-3.832579797828708,0.00012265378517436725,644,42,1,2,-3.6
-3.81672827608321,0.00013026972186452697,645,43,1,2,-3.566666666666667
-3.8008558742642267,0.0001388048446301229,646,44,1,2,-3.533333333333333
-3.7849090847308506,0.00014840163049196524,647,45,1,2,-3.5
-3.7688378080116283,0.00015922102781415438,648,46,1,2,-3.466666666666667
-3.7525784640152984,0.00017146079497675493,649,47,1,2,-3.433333333333333
-3.7360828278181835,0.0001853253359652099,650,48,1,2,-3.4
-3.719297391779373,0.000201060794640995,651,49,1,2,-3.3666666666666667
-3.702172161122184,0.0002189491400314862,652,50,1,2,-3.3333333333333335
-3.6846441471149465,0.00023916163521372092,653,51,1,2,-3.3
-3.6666967746852195,0.0002616342518932747,654,52,1,2,-3.2666666666666666
-3.648315973668728,0.0002866374883711398,655,53,1,2,-3.2333333333333334
-3.629491910671447,0.00031448327892103493,656,54,1,2,-3.1999999999999997
-3.610195770618212,0.00034555736210875316,657,55,1,2,-3.1666666666666665
-3.5904237832425663,0.00038025711646211784,658,56,1,2,-3.1333333333333333
