variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,r,pdf_gaussian,model,job,run,fold,a,b,nparam,trafo_target_slope
pdf,pdf[67],"(67,)",40000,0.04642140582412114,1.2164522456576947e-5,0.00348776754623597,1.0000021573523972,40087.90500507078,36715.993734404605,1.7406290687060576e-5,1.4537723527287216e-5,0.040903822002711,0.04627005256077936,0.05236577782104334,0.04069805403271726,0.05210747695545465,-1.771084337349398,0.0831334290889919,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[68],"(68,)",40000,0.05438587885249113,1.2495944451353565e-5,0.00353496031821484,0.9999770988409163,42374.68809580955,36520.32253203694,1.7157890914129866e-5,1.4496145852167935e-5,0.04877290939029947,0.05425669761113321,0.06037984834342225,0.04850671648236267,0.0600636278457108,-1.7228915662650608,0.09043569872598468,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[69],"(69,)",40000,0.06347935107856283,1.4023214899695205e-5,0.00374475832326936,1.0000039029351575,43733.18516155915,36560.38584191301,1.789598046338498e-5,1.5216048280220272e-5,0.05747786638890156,0.06338846542129618,0.06978010944416277,0.05744617904122363,0.06972912504681891,-1.6746987951807233,0.09815115949198892,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[70],"(70,)",40000,0.07379185544236505,1.745357364371642e-5,0.00417774743656392,1.0000289701486575,43351.86597596146,35718.24594725112,2.005904230019829e-5,1.6918167252743196e-5,0.06707517996217958,0.07370989909973603,0.08077569658871521,0.06687553641728149,0.08056714813981208,-1.6265060240963862,0.10627773809968212,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[71],"(71,)",40000,0.08539748482011454,2.3279873389060735e-5,0.00482492211222738,1.0000468314269806,41828.76333099404,34826.52274713107,2.358377590306359e-5,1.957916526089145e-5,0.07760257753013372,0.08533070578072982,0.09344431709063074,0.07751889051296496,0.09333700749627084,-1.5783132530120485,0.11481020791985648,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[72],"(72,)",40000,0.09834772480926691,3.139972884363363e-5,0.00560354609543221,1.0000556516914008,40159.16874753935,34849.4957762142,2.795081945076015e-5,2.3194900578365095e-5,0.08925460145538514,0.09829000250099294,0.10773279271203227,0.08891156305199277,0.1073150550079405,-1.5301204819277112,0.12373997855603962,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[73],"(73,)",40000,0.11266484962869716,4.071168497091467e-5,0.00638057089694289,1.0000608446042054,38813.7129265095,35081.10692766175,3.237750353656918e-5,2.730374362023783e-5,0.1023327885276986,0.11260175707123853,0.12337467793088328,0.10170981444671068,0.12271959898653662,-1.4819277108433735,0.1330549088246395,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[74],"(74,)",40000,0.12833599781694682,4.892261955146519e-5,0.00699447064126122,1.000113242205635,38136.852066945175,34093.771859394954,3.580802169530228e-5,3.072948876451042e-5,0.11701872838476372,0.12822821249918648,0.14009972817640937,0.11643425046319064,0.13946611693320352,-1.4337349397590369,0.1427391477199605,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[75],"(75,)",40000,0.14530858893132553,5.2977455357119366e-5,0.0072785613521574,1.0001343874091924,38125.222680724175,33105.61866001707,3.726130461882459e-5,3.2255452554383394e-5,0.1335649602983277,0.1451554857117593,0.15749412501034205,0.13291842651382163,0.156797624904766,-1.3855421686746994,0.15277300783352274,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[76],"(76,)",40000,0.16348769299140803,5.069843006775077e-5,0.00712028300475134,1.0001648745390763,39025.88057069394,32818.783248680884,3.60263767523676e-5,3.117239524714542e-5,0.1519746091623193,0.16335551150105695,0.17542348178935602,0.1514640866937842,0.17487113149620526,-1.337349397590362,0.16313287549269465,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[77],"(77,)",40000,0.18272769751724377,4.656607358346395e-5,0.00682393387889009,1.000089518330041,40703.01498479332,33484.810861093145,3.380996353326524e-5,2.915269576031623e-5,0.17168463464028597,0.18264289821973015,0.194051468461305,0.17149593675375266,0.1938258535375064,-1.2891566265060246,0.17379116158197083,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[78],"(78,)",40000,0.2028318336092833,4.755267110927819e-5,0.00689584448122767,1.0000545024756975,41817.094273913055,36586.985601546265,3.372594813544452e-5,2.877248094229198e-5,0.1916897363235371,0.20273443308411945,0.21422126243261197,0.19156588407240271,0.21408108924359112,-1.240963855421687,0.18471629661057348,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[79],"(79,)",40000,0.22356068483376113,5.5319637577322735e-5,0.00743771722891659,1.00002356222122,41716.31170854476,36355.06468033938,3.6417199244015994e-5,3.05907257003284e-5,0.21145729693065607,0.22350120744717225,0.2358500386757465,0.21122077944815057,0.2355841091633133,-1.19277108433735,0.1958727730940763,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[80],"(80,)",40000,0.24462488658283088,6.95835538247035e-5,0.00834167572042353,1.0000251548433785,40843.80766793008,35349.19502232258,4.128533784953945e-5,3.441348921844071e-5,0.2309329221413435,0.24454817627652353,0.258451974187403,0.23108943020383035,0.25855856364387064,-1.1445783132530123,0.20722123772947765,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[81],"(81,)",40000,0.26569052777097996,8.755865819623713e-5,0.00935727835410687,1.0000083638392954,40278.14525601313,35148.45196849708,4.660840786553248e-5,3.896760207683496e-5,0.25042400844877255,0.2655986882967891,0.2812965117034298,0.2504241591208071,0.2812966280302867,-1.0963855421686757,0.21871863516909465,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[82],"(82,)",40000,0.2863879484746566,1.0409661949225e-4,0.01020277508780121,1.000022826433662,40073.63427823061,34444.92130618321,5.094442157960373e-5,4.274820578680963e-5,0.26968084031683814,0.28630909155604833,0.30332954901521886,0.26899663323738265,0.30254669092640657,-1.0481927710843375,0.23031840444783225,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[83],"(83,)",40000,0.30632349181877055,1.129616699729e-4,0.0106283427670031,1.000042902180614,40346.468819012494,35140.59851289646,5.288408877428987e-5,4.445624955635145e-5,0.28893406465247645,0.30629939059658295,0.32400284298291615,0.2881731357014454,0.32316015410728055,-1.0000000000000009,0.2419707283021564,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[84],"(84,)",40000,0.32509354104800187,1.0945488244354e-4,0.01046206874588137,1.0000285704859877,41271.00015474995,36517.802252966714,5.145999194134531e-5,4.326702133485979e-5,0.3081060065548302,0.32500513657121716,0.3424080328984396,0.30812088064107856,0.34241704213957136,-0.9518072289156632,0.2536228347511404,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[85],"(85,)",40000,0.3422998738871574,9.43062993959012e-5,0.00971114305300365,1.0000669498956158,43062.035156955506,36868.35313814165,4.6753550560233625e-5,3.941555183476736e-5,0.3265623650604151,0.3422287151232649,0.3584335272044645,0.3257220152419537,0.35755349380255574,-0.9036144578313262,0.26521934940587066,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[86],"(86,)",40000,0.3578772972265235,8.014206843452804e-5,0.00895221025415109,1.0001380814712824,45610.98900663385,37091.83609220144,4.1924469414888904e-5,3.6058300989449415e-5,0.34338403668238227,0.3578074708727472,0.37283500911347506,0.3433777957997532,0.3728176217634073,-0.8554216867469887,0.276702696050716,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[87],"(87,)",40000,0.37252223453029526,8.159038980871541e-5,0.00903273988381794,1.000124368466274,45245.96819243018,35580.60125263606,4.249311986374463e-5,3.680027569264151e-5,0.35788440646593983,0.37241980979596834,0.38756099869945776,0.35773265209585203,0.3873616637285454,-0.8072289156626508,0.28801354211718044,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[88],"(88,)",40000,0.3862593494541911,9.60286571633298e-5,0.00979942126675498,1.0000829736588357,42381.920103849094,35346.74766716843,4.760815531830607e-5,4.039170750060787e-5,0.37033342196491725,0.3861208261142635,0.40247775454482737,0.3704883327634878,0.4026133462672344,-0.7590361445783138,0.29909128476800173,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[89],"(89,)",40000,0.3990653783942069,1.1698636028018e-4,0.01081602331174372,1.0000110731710925,40175.852574518205,33602.56633232868,5.396750033019827e-5,4.506611314689502e-5,0.38145335595233953,0.39896912019932274,0.4170809986136833,0.3808276649613725,0.4163651345248416,-0.7108433734939763,0.3098745724459684,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[90],"(90,)",40000,0.41092641576805256,1.3641706060128e-4,0.01167977142761285,0.9999825116374312,39076.26369797591,34198.882545239634,5.9084290579415075e-5,4.917126109443217e-5,0.3918483541273444,0.4108055377128266,0.4303471733252312,0.3913947888445412,0.42983714205077805,-0.6626506024096394,0.32030185593875693,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[91],"(91,)",40000,0.4218367421483615,1.4678814778992e-4,0.01211561586506954,0.999971447658549,38769.7629115949,33416.38130224983,6.152135440191136e-5,5.129826563058101e-5,0.4020125143013571,0.4217296731939865,0.441936763445164,0.4021109605754766,0.4420212985581638,-0.6144578313253019,0.3303119622875557,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[92],"(92,)",40000,0.43179761058171423,1.4343455176983e-4,0.01197641648281486,0.9999596737552038,39183.73661623013,33650.40690983694,6.047771716739805e-5,5.0334598688752934e-5,0.41221420387469854,0.4316744401928638,0.4516234867762364,0.41215581259351214,0.4515257209592693,-0.5662650602409645,0.339844684241823,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[93],"(93,)",40000,0.4408158864972984,1.2684940031616e-4,0.0112627439070667,0.9999482147676232,40490.55123104499,34362.95200750181,5.595826444656797e-5,4.726577092650519e-5,0.4224257052644441,0.4406854648147774,0.4594756251736035,0.4220909207752986,0.4591150940979588,-0.518072289156627,0.3488413774521795,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[94],"(94,)",40000,0.448902446925057,1.0458079838867e-4,0.01022647536488853,0.9999408308502352,42706.093658867605,34876.43882561806,4.949029465524411e-5,4.34392409943468e-5,0.4321370824642662,0.44881892312457405,0.465771068378091,0.4320215698142541,0.46560755688703703,-0.46987951807229,0.3572455572129456,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[95],"(95,)",40000,0.4559641957923217,9.265681999225296e-5,0.00962584126153412,1.0000199255130842,44238.07573289312,34391.91637253415,4.577250456355699e-5,4.192176486629122e-5,0.4402838990901593,0.4558481784636984,0.4717899786956391,0.43995932256761205,0.47141860537968017,-0.4216867469879525,0.3650034863274757,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[96],"(96,)",40000,0.46129123772696057,1.0235091791744e-4,0.01011686304728133,0.9999946233093066,42700.26114966216,33903.33237467594,4.893951784185006e-5,4.477793386187731e-5,0.4448207280206655,0.46122199292062016,0.4780196046233211,0.4447134140082819,0.477891628652129,-0.3734939759036151,0.37206474558251224,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[97],"(97,)",40000,0.46470939532108857,1.2371283713281e-4,0.01112262725855769,1.00002198092776,40427.94294006888,33659.89178477075,5.532929935803327e-5,4.8739701615777475e-5,0.44645227207928045,0.464656615341298,0.4831606372616853,0.4460213497158636,0.4826172941152545,-0.3253012048192776,0.3783827783882981,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[98],"(98,)",40000,0.4661989531248053,1.4533057568124e-4,0.01205531317225914,1.0000514655921926,39091.422011767754,32396.9428893635,6.094685656650429e-5,5.2958733969919446e-5,0.4464711785476227,0.4661535927760147,0.4860544607934038,0.4467976914822697,0.4863203585353757,-0.2771084337349401,0.3839154013716386,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[99],"(99,)",40000,0.4657673792296052,1.5821701502218e-4,0.01257843452191808,1.0000435560297805,38819.56883930904,32230.758347261464,6.38358566751265e-5,5.545676534469071e-5,0.44532649702120175,0.4657306371925761,0.4864490213705527,0.4453929373471025,0.48648105720935303,-0.22891566265060315,0.38862527309828615,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[100],"(100,)",40000,0.46344920254778743,1.5736724173235e-4,0.01254461006697136,1.0000564469040745,38942.37373327752,32509.965523117073,6.35484468250356e-5,5.5272474253796074e-5,0.4429725239347566,0.4633709297947374,0.48412722646767026,0.4433743446031389,0.48445805675348425,-0.18072289156626564,0.3924803136440124,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[101],"(101,)",40000,0.45930490162616305,1.4270292451564e-4,0.01194583293519727,1.0000836206872965,39746.133923292386,33018.65356336863,5.992953235873372e-5,5.2353907367259126e-5,0.43977932415036447,0.4592281964881228,0.4790328862615259,0.4391259506474426,0.478342322141789,-0.13253012048192825,0.39545406842189246,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[102],"(102,)",40000,0.4534188362851419,1.1929634128725e-4,0.01092228644960616,1.0001150296365091,41228.82984254542,34151.1445594308,5.380666362059286e-5,4.751816293765838e-5,0.43549525181969095,0.4533850568241424,0.4714186696421936,0.43556136071093127,0.4714636375382836,-0.08433734939759074,0.39752601049451974,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[103],"(103,)",40000,0.4458963172889579,9.687991740726516e-5,0.00984275964388367,1.0000859419534878,42781.72170213624,35053.57525679643,4.760464490104768e-5,4.287144308808225e-5,0.42972981172461616,0.4458686730983666,0.46220881877756775,0.42945882421757786,0.461874358258989,-0.03614457831325379,0.398681776538649,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[104],"(104,)",40000,0.4368643098983056,8.868183392200995e-5,0.00941710326597356,1.0000620362717971,41963.66035674697,33475.993486991196,4.596602355149957e-5,4.1476426417389206e-5,0.42149520021423814,0.4368653835726135,0.45240250657407766,0.4214761276911049,0.4523705246298746,0.01204819277108371,0.39891333266778184,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[105],"(105,)",40000,0.42651499736497017,9.996066065588248e-5,0.00999803283930806,1.0000230868788085,39761.10303770912,32918.67083402077,5.0129607339103306e-5,4.424863858624208e-5,0.4101493603818045,0.42646021422852054,0.443056840575512,0.41013028310363686,0.44301246833990465,0.06024096385542066,0.3982190674346176,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[106],"(106,)",40000,0.4150152805762103,1.1792617934717e-4,0.01085938208864443,1.00004641288075,37575.649393191634,32551.146195677517,5.601164736293657e-5,4.810274526819516e-5,0.3973262887223811,0.4149448732957841,0.43299806254391465,0.39730606053604334,0.4329573672345187,0.1084337349397586,0.39660381050726246,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[107],"(107,)",40000,0.4025110399581706,1.3174671269328e-4,0.01147809708502598,1.0001124932442198,36489.15724922023,32489.87364876651,6.007059001087815e-5,5.092898164012883e-5,0.3838315637529433,0.40239800558194,0.421598416256341,0.3832386314775575,0.42092176790722463,0.1566265060240961,0.3940787767163999,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[108],"(108,)",40000,0.3891512954420266,1.3548963052577e-4,0.01164000131124442,1.000167345329751,36236.22728232927,32781.17877726069,6.11250489107284e-5,5.17208486223632e-5,0.37028145089459186,0.38901942267931944,0.4085321166386936,0.3698185643429537,0.4080219356729301,0.20481927710843303,0.3906614363802368,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[109],"(109,)",40000,0.3750855832363499,1.2782678052202e-4,0.01130605061557857,1.00015931793863,36650.07119318019,33386.275100105915,5.903597085333997e-5,5.017959992459727e-5,0.35675432371437255,0.3749861382785198,0.39380915816300555,0.35617565771959225,0.3932167440766575,0.25301204819277057,0.3863753140047759,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[110],"(110,)",40000,0.360461276637599,1.1128201590076e-4,0.0105490291449387,1.0000835592333748,37644.732154439305,33250.17135246737,5.437467796292879e-5,4.661196829734301e-5,0.34335923070738883,0.3604289223872883,0.3779486046518281,0.34329847301108696,0.3778536388780555,0.3012048192771075,0.38124971860410817,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[111],"(111,)",40000,0.34542095901364894,9.119997539893602e-5,0.00954986782101909,1.000050675240158,38784.76081971831,33818.51096015582,4.8485259065917814e-5,4.185189952787481e-5,0.3298779581405847,0.34537998934982905,0.3613240074917891,0.32969152292263476,0.3611199285987131,0.34939759036144546,0.3753194099653715,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[112],"(112,)",40000,0.33009995406182013,7.461252810102383e-5,0.00863785436905623,1.000032553213876,40491.8131184975,35022.91240016172,4.290385201164227e-5,3.734957291903263e-5,0.31594867519251413,0.330088426406272,0.3445132473131981,0.31535152153088514,0.3438629892134285,0.3975903614457824,0.3686242061738869,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[113],"(113,)",40000,0.3146266929094796,6.9147360784641807e-05,0.00831548920897873,0.999974407147503,41313.92213176565,35233.99192669176,4.088252150925393e-5,3.532544894611496e-5,0.3010165071659424,0.3145781566955723,0.32837756490021247,0.3009864101305372,0.3283354999384229,0.4457831325301199,0.36120853859608215,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[114],"(114,)",40000,0.299680271204668,7.681103101877878e-5,0.00876419026600739,1.0000162368010794,39460.29657672576,34067.41162036567,4.4073402468224224e-5,3.7361422582078125e-5,0.28540987377157534,0.2996078581482906,0.314202869969238,0.2858433329257208,0.3146136401406955,0.49397590361445687,0.3531209612742322,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[115],"(115,)",40000,0.2857887469852599,8.734820079793853e-5,0.00934602593608312,1.000048181070189,37509.9830174483,33028.74112938769,4.820640073369742e-5,4.057045501749204e-5,0.2707182179760134,0.2857145123502161,0.3012436338574372,0.27093272442950944,0.3014314195404519,0.5421686746987944,0.3444136223039129,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[116],"(116,)",40000,0.2729152573318319,9.352135129680286e-5,0.00967064378915917,1.0000270648775744,36692.10894111053,32678.474516010745,5.044197734821774e-5,4.261386342652102e-5,0.2572500793746937,0.2728354756806397,0.2889356211490083,0.2568026315382527,0.2884415537288174,0.5903614457831318,0.3351417052320116,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[117],"(117,)",40000,0.2610119225515039,9.244197094103244e-5,0.00961467477042424,0.9999907284969856,36816.6267243374,32176.46552438388,5.008116960918151e-5,4.2599032245483095e-5,0.2453949782348434,0.26091436104347465,0.27691841942971185,0.2450572145482336,0.27655578755094873,0.6385542168674693,0.3253628488233304,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[118],"(118,)",40000,0.2500219850291759,8.446970992146178e-5,0.00919074044467918,0.9999767523150244,37719.28298693818,33016.943237640975,4.730910366626435e-5,4.058441983297711e-5,0.2350351897347996,0.2499698264190478,0.2652512975321172,0.2350891737754063,0.265288559837539,0.6867469879518068,0.3151365536942251,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
